Name,Slug,Submissions,Accuracy,QuestionURL,Platform
Happy Birthday Kazima,HPYBDAY,82,46.81,https://www.codechef.com/problems/HPYBDAY,Codechef
Treasure Hunt,AMCS05,82,44.68,https://www.codechef.com/problems/AMCS05,Codechef
Teachers Aide,KC01,83,20.89,https://www.codechef.com/problems/KC01,Codechef
Power of 2,SMHTE,83,60.27,https://www.codechef.com/problems/SMHTE,Codechef
Complementary Couples,CD1IT3,83,39.11,https://www.codechef.com/problems/CD1IT3,Codechef
Day from Date,NOPC10,84,90.83,https://www.codechef.com/problems/NOPC10,Codechef
Saruman of Many Colours,CBLOCKS,84,35.85,https://www.codechef.com/problems/CBLOCKS,Codechef
Robot and Paths,CD1IT4,84,36.6,https://www.codechef.com/problems/CD1IT4,Codechef
Number Of Ways,NOWAYS,84,17.48,https://www.codechef.com/problems/NOWAYS,Codechef
Synapse Crypt Secrets,SYNCRYPT,85,22.51,https://www.codechef.com/problems/SYNCRYPT,Codechef
Windows,DPC207,86,72.63,https://www.codechef.com/problems/DPC207,Codechef
N Boy and Palingrams,PLGRM,86,43.87,https://www.codechef.com/problems/PLGRM,Codechef
Sum of tokens,DS04,87,83.47,https://www.codechef.com/problems/DS04,Codechef
Arithmancy,ARTHMNCY,87,30.25,https://www.codechef.com/problems/ARTHMNCY,Codechef
The Cipher,C3003,87,48.56,https://www.codechef.com/problems/C3003,Codechef
Launch Tower,ACM14AM3,88,45.35,https://www.codechef.com/problems/ACM14AM3,Codechef
Sequence Containment,KGP14B,88,74.68,https://www.codechef.com/problems/KGP14B,Codechef
Message Typing,RECMSG,88,65.07,https://www.codechef.com/problems/RECMSG,Codechef
Republic Day,LINCAN,88,72,https://www.codechef.com/problems/LINCAN,Codechef
Connected Components,CC,89,46.79,https://www.codechef.com/problems/CC,Codechef
Fibonum,JMI04,89,28.92,https://www.codechef.com/problems/JMI04,Codechef
Needful Things,COOP5,92,37.61,https://www.codechef.com/problems/COOP5,Codechef
Sherlock and the Ciphers,IITI13,93,60.19,https://www.codechef.com/problems/IITI13,Codechef
Decreasing Strings,TECH09,94,43.03,https://www.codechef.com/problems/TECH09,Codechef
AP-GP,ARHN01,94,23.9,https://www.codechef.com/problems/ARHN01,Codechef
MinMax Queries,MQRY,94,22.1,https://www.codechef.com/problems/MQRY,Codechef
Windows,DPC107,95,59.38,https://www.codechef.com/problems/DPC107,Codechef
Clean the Forum Posts,CLNFORUM,96,43.63,https://www.codechef.com/problems/CLNFORUM,Codechef
Chef and Chocolates,CHOC,96,31.2,https://www.codechef.com/problems/CHOC,Codechef
Whats the Last Digit,CDM03,97,51.82,https://www.codechef.com/problems/CDM03,Codechef
"The Numbers, Mason !",MASNUM,98,40.7,https://www.codechef.com/problems/MASNUM,Codechef
"The Adventure of the Solitary Cyclist, II",CYCLIST,99,26.61,https://www.codechef.com/problems/CYCLIST,Codechef
Divisor Sum,ALK1105,100,32.87,https://www.codechef.com/problems/ALK1105,Codechef
Hotel Palama Palace,HTLPLM,103,36.83,https://www.codechef.com/problems/HTLPLM,Codechef
Grand Party,CLCO05,106,53.27,https://www.codechef.com/problems/CLCO05,Codechef
Tree and Queries,IITK1P10,107,60.68,https://www.codechef.com/problems/IITK1P10,Codechef
Sort The sequence,MRIU4,108,87.97,https://www.codechef.com/problems/MRIU4,Codechef
A Simple Sum,IITK1P07,109,19.4,https://www.codechef.com/problems/IITK1P07,Codechef
Consecutive Numbers,RUBIX4,113,46.53,https://www.codechef.com/problems/RUBIX4,Codechef
Sum of Factors,DS10,113,71.35,https://www.codechef.com/problems/DS10,Codechef
COUNT THE ONES,CNT1S,113,79.74,https://www.codechef.com/problems/CNT1S,Codechef
Doors,DOORS,114,35.1,https://www.codechef.com/problems/DOORS,Codechef
Atoms in the Lab,ATOM,115,36.69,https://www.codechef.com/problems/ATOM,Codechef
Pinocchio and Lampwick - Part 2,PINOCH2,116,44.96,https://www.codechef.com/problems/PINOCH2,Codechef
Counting Stars,COUNTSTR,117,60.91,https://www.codechef.com/problems/COUNTSTR,Codechef
Name Chopping,INSOMA4,119,20.49,https://www.codechef.com/problems/INSOMA4,Codechef
Fact-o-real,AXR1P2,120,40,https://www.codechef.com/problems/AXR1P2,Codechef
Coin Calculator,CODQ2,120,89.33,https://www.codechef.com/problems/CODQ2,Codechef
Piggy-Bank,PD22,121,34.92,https://www.codechef.com/problems/PD22,Codechef
Nonsense with ASCII,CDS003,122,54.33,https://www.codechef.com/problems/CDS003,Codechef
Spiderman and Jumping,SPIDY2,122,36.56,https://www.codechef.com/problems/SPIDY2,Codechef
Parking Woes,PARKWOE,123,37.53,https://www.codechef.com/problems/PARKWOE,Codechef
Three elements,ACM14KP5,125,46.76,https://www.codechef.com/problems/ACM14KP5,Codechef
Little Chef and the King,IITK2P01,125,29.12,https://www.codechef.com/problems/IITK2P01,Codechef
Rat Maze,BPHC03,126,57.78,https://www.codechef.com/problems/BPHC03,Codechef
ATM,MRIU11,126,80.36,https://www.codechef.com/problems/MRIU11,Codechef
Subset Sum,TF01,131,39.77,https://www.codechef.com/problems/TF01,Codechef
N Boy and Sum,NBSUM,131,48.01,https://www.codechef.com/problems/NBSUM,Codechef
Terrorist or Counter Terrorist,CSTRIKE3,132,29.87,https://www.codechef.com/problems/CSTRIKE3,Codechef
Area of Park,DS05,133,88.2,https://www.codechef.com/problems/DS05,Codechef
Rich Rhyme,KAN13C,133,33.72,https://www.codechef.com/problems/KAN13C,Codechef
To and Fro,PD33,134,59.23,https://www.codechef.com/problems/PD33,Codechef
Multiple Divide,MULDIV,136,20.58,https://www.codechef.com/problems/MULDIV,Codechef
Count the Words,WORDCNT,138,66.52,https://www.codechef.com/problems/WORDCNT,Codechef
Number game,NGAME,140,61.26,https://www.codechef.com/problems/NGAME,Codechef
XAndOr ,INSOMA5,141,36.1,https://www.codechef.com/problems/INSOMA5,Codechef
SORT,SORT,141,70.39,https://www.codechef.com/problems/SORT,Codechef
Drawing Contest,KGP14A,142,54.57,https://www.codechef.com/problems/KGP14A,Codechef
Stick the Sticks,EPI01,144,82.13,https://www.codechef.com/problems/EPI01,Codechef
Cardinality,CARDINAL,145,25.13,https://www.codechef.com/problems/CARDINAL,Codechef
Little Red Riding Hood and Candy Factory,PRCNSR5,145,65.2,https://www.codechef.com/problems/PRCNSR5,Codechef
Character count,R101,147,69.51,https://www.codechef.com/problems/R101,Codechef
divisor,DS15,151,79.02,https://www.codechef.com/problems/DS15,Codechef
Spiral Numbers,SPRLNMS,153,55.4,https://www.codechef.com/problems/SPRLNMS,Codechef
Flip Flops,RIT01,153,71.43,https://www.codechef.com/problems/RIT01,Codechef
Stockholm Encryption,STKENC,154,36.34,https://www.codechef.com/problems/STKENC,Codechef
Next Palindrome,NXTPALIN,161,28.02,https://www.codechef.com/problems/NXTPALIN,Codechef
The Glittering Caves of Aglarond,LIGHTS,168,29.75,https://www.codechef.com/problems/LIGHTS,Codechef
Triangles,AD2,171,84.13,https://www.codechef.com/problems/AD2,Codechef
Next Magic Number,NMAGIC,172,50.77,https://www.codechef.com/problems/NMAGIC,Codechef
Substring Problem,SUBSTR,172,34.38,https://www.codechef.com/problems/SUBSTR,Codechef
Rescue,DCE04,174,29.81,https://www.codechef.com/problems/DCE04,Codechef
Awesomeness of Strings,IITK1P02,176,50.55,https://www.codechef.com/problems/IITK1P02,Codechef
Calendar,CLNDR,180,30.87,https://www.codechef.com/problems/CLNDR,Codechef
Pinocchio and Lampwick - Part 1,PINOCH1,180,60.94,https://www.codechef.com/problems/PINOCH1,Codechef
Factorial Pizza,ALGFACT,181,51.22,https://www.codechef.com/problems/ALGFACT,Codechef
Helping Sugam,HLPSUG,181,67.14,https://www.codechef.com/problems/HLPSUG,Codechef
Matryoshka Dolls,AMR14D,181,69.38,https://www.codechef.com/problems/AMR14D,Codechef
List Editing,EDITLIST,183,21.75,https://www.codechef.com/problems/EDITLIST,Codechef
Copy cats,EPI03,194,61.97,https://www.codechef.com/problems/EPI03,Codechef
Let us play with even and odd numbers,IITK2P06,194,41.18,https://www.codechef.com/problems/IITK2P06,Codechef
A OR B,ARB,196,85.88,https://www.codechef.com/problems/ARB,Codechef
Developer or Tester,ENCODE04,199,34.03,https://www.codechef.com/problems/ENCODE04,Codechef
Counting Bits,BIT,203,77.58,https://www.codechef.com/problems/BIT,Codechef
Presti Digitator,PRESTI,206,45.54,https://www.codechef.com/problems/PRESTI,Codechef
Total Score,DS06,209,80.36,https://www.codechef.com/problems/DS06,Codechef
Primality Testing ,INSOMB1,215,23.19,https://www.codechef.com/problems/INSOMB1,Codechef
Not that Digit,NSIT15,231,43.73,https://www.codechef.com/problems/NSIT15,Codechef
Rumble,ARAN07,239,73.48,https://www.codechef.com/problems/ARAN07,Codechef
Algorithm Challenge,SALG01,246,59.39,https://www.codechef.com/problems/SALG01,Codechef
Mangalyaan-2,ACM14AM1,251,74.08,https://www.codechef.com/problems/ACM14AM1,Codechef
Devu and Adding Two Numbers,IITK1P11,252,55.17,https://www.codechef.com/problems/IITK1P11,Codechef
Problem 4,CME04,256,62.9,https://www.codechef.com/problems/CME04,Codechef
2048,GAME2048,262,49.6,https://www.codechef.com/problems/GAME2048,Codechef
Decepticons Message match,NOPC1,265,90.91,https://www.codechef.com/problems/NOPC1,Codechef
Number of numbers,PC05,265,72.25,https://www.codechef.com/problems/PC05,Codechef
Factorial,FACTEASY,289,77.21,https://www.codechef.com/problems/FACTEASY,Codechef
Summing Subsets,RESN05,307,27.96,https://www.codechef.com/problems/RESN05,Codechef
Jump it up,CD101,308,61.42,https://www.codechef.com/problems/CD101,Codechef
Is it a tree,PD31,308,71.91,https://www.codechef.com/problems/PD31,Codechef
Reinfected,ARAN03,309,78.47,https://www.codechef.com/problems/ARAN03,Codechef
Maximum Average Sub-Array,IITK1P05,311,69.94,https://www.codechef.com/problems/IITK1P05,Codechef
Line Problem,LINEPROB,335,34.13,https://www.codechef.com/problems/LINEPROB,Codechef
The Mirror of Galadriel,MSTRINGS,345,65.35,https://www.codechef.com/problems/MSTRINGS,Codechef
Square,TECH07,349,40.02,https://www.codechef.com/problems/TECH07,Codechef
RectangleArea,RGPVR103,356,63.99,https://www.codechef.com/problems/RGPVR103,Codechef
Divisor Summation,PD13,372,36.24,https://www.codechef.com/problems/PD13,Codechef
"Numbers, Numbers, Numbers",MANIP2,377,57.27,https://www.codechef.com/problems/MANIP2,Codechef
Programmer Jackpot,CREDE2,398,74.6,https://www.codechef.com/problems/CREDE2,Codechef
Hardware Store,CRAFT05,423,60.48,https://www.codechef.com/problems/CRAFT05,Codechef
String encryption,NOPC9,424,89.58,https://www.codechef.com/problems/NOPC9,Codechef
